5000 3
1.08000E+00	-7.85247E+01	-7.88133E+01
1.09000E+00	-7.88715E+01	-7.85946E+01
1.10000E+00	-7.86247E+01	-7.85227E+01
1.11000E+00	-7.83559E+01	-7.87227E+01
1.12000E+00	-7.84278E+01	-7.88664E+01
1.13000E+00	-7.85590E+01	-7.89539E+01
1.14000E+00	-7.83778E+01	-7.91727E+01
1.15000E+00	-7.86497E+01	-7.92571E+01
1.16000E+00	-7.90340E+01	-7.86789E+01
1.17000E+00	-7.90059E+01	-7.82039E+01
1.18000E+00	-7.85715E+01	-7.83727E+01
1.19000E+00	-7.86122E+01	-7.85571E+01
1.20000E+00	-7.87622E+01	-7.84071E+01
1.21000E+00	-7.83247E+01	-7.84289E+01
1.22000E+00	-7.81590E+01	-7.83196E+01
1.23000E+00	-7.87372E+01	-7.82539E+01
1.24000E+00	-7.91028E+01	-7.85883E+01
1.25000E+00	-7.89434E+01	-7.88664E+01
1.26000E+00	-7.86684E+01	-7.88602E+01
1.27000E+00	-7.86622E+01	-7.86633E+01
1.28000E+00	-7.86465E+01	-7.85789E+01
1.29000E+00	-7.84528E+01	-7.87352E+01
1.30000E+00	-7.84778E+01	-7.87602E+01
1.31000E+00	-7.87090E+01	-7.85227E+01
1.32000E+00	-7.85934E+01	-7.85414E+01
1.33000E+00	-7.82278E+01	-7.86321E+01
1.34000E+00	-7.83559E+01	-7.85039E+01
1.35000E+00	-7.84153E+01	-7.83352E+01
1.36000E+00	-7.84840E+01	-7.85883E+01
1.37000E+00	-7.85153E+01	-7.86602E+01
1.38000E+00	-7.86090E+01	-7.85446E+01
1.39000E+00	-7.86528E+01	-7.84227E+01
1.40000E+00	-7.85372E+01	-7.85008E+01
1.41000E+00	-7.85528E+01	-7.82696E+01
1.42000E+00	-7.88434E+01	-7.80383E+01
1.43000E+00	-7.88153E+01	-7.83383E+01
1.44000E+00	-7.84122E+01	-7.86633E+01
1.45000E+00	-7.84028E+01	-7.85289E+01
1.46000E+00	-7.86903E+01	-7.82164E+01
1.47000E+00	-7.86809E+01	-7.83289E+01
1.48000E+00	-7.84934E+01	-7.83446E+01
1.49000E+00	-7.85715E+01	-7.80571E+01
1.50000E+00	-7.86965E+01	-7.80321E+01
1.51000E+00	-7.85747E+01	-7.85164E+01
1.52000E+00	-7.84653E+01	-7.90196E+01
1.53000E+00	-7.86278E+01	-7.88571E+01
1.54000E+00	-7.89122E+01	-7.86289E+01
1.55000E+00	-7.88497E+01	-7.85696E+01
1.56000E+00	-7.85528E+01	-7.85633E+01
1.57000E+00	-7.84434E+01	-7.83196E+01
1.58000E+00	-7.85840E+01	-7.85383E+01
1.59000E+00	-7.85653E+01	-7.87477E+01
1.60000E+00	-7.87434E+01	-7.85883E+01
1.61000E+00	-7.89778E+01	-7.84321E+01
1.62000E+00	-7.90059E+01	-7.85164E+01
1.63000E+00	-7.88434E+01	-7.85352E+01
1.64000E+00	-7.86465E+01	-7.82633E+01
1.65000E+00	-7.86215E+01	-7.83664E+01
1.66000E+00	-7.86090E+01	-7.87883E+01
1.67000E+00	-7.81559E+01	-7.88664E+01
1.68000E+00	-7.81653E+01	-7.85539E+01
1.69000E+00	-7.83934E+01	-7.84008E+01
1.70000E+00	-7.85528E+01	-7.85946E+01
1.71000E+00	-7.85997E+01	-7.85133E+01
1.72000E+00	-7.88372E+01	-7.84102E+01
1.73000E+00	-7.90122E+01	-7.85977E+01
1.74000E+00	-7.86965E+01	-7.87539E+01
1.75000E+00	-7.85372E+01	-7.85289E+01
1.76000E+00	-7.88184E+01	-7.84571E+01
1.77000E+00	-7.88528E+01	-7.86977E+01
1.78000E+00	-7.87497E+01	-7.89539E+01
1.79000E+00	-7.86090E+01	-7.89821E+01
1.80000E+00	-7.87372E+01	-7.90602E+01
1.81000E+00	-7.86934E+01	-7.90227E+01
1.82000E+00	-7.86340E+01	-7.87664E+01
1.83000E+00	-7.87747E+01	-7.85914E+01
1.84000E+00	-7.89559E+01	-7.88914E+01
1.85000E+00	-7.89528E+01	-7.91071E+01
1.86000E+00	-7.86153E+01	-7.88758E+01
1.87000E+00	-7.83372E+01	-7.87289E+01
1.88000E+00	-7.84622E+01	-7.88821E+01
1.89000E+00	-7.83840E+01	-7.90508E+01
1.90000E+00	-7.83122E+01	-7.88633E+01
1.91000E+00	-7.83653E+01	-7.88383E+01
1.92000E+00	-7.87497E+01	-7.88258E+01
1.93000E+00	-7.87403E+01	-7.86789E+01
1.94000E+00	-7.83778E+01	-7.85727E+01
1.95000E+00	-7.85872E+01	-7.88071E+01
1.96000E+00	-7.86747E+01	-7.89446E+01
1.97000E+00	-7.83778E+01	-7.87883E+01
1.98000E+00	-7.83309E+01	-7.86477E+01
1.99000E+00	-7.85622E+01	-7.88414E+01
2.00000E+00	-7.88184E+01	-7.90539E+01
2.01000E+00	-7.86840E+01	-7.89633E+01
2.02000E+00	-7.88465E+01	-7.87664E+01
2.03000E+00	-7.89653E+01	-7.85383E+01
2.04000E+00	-7.89465E+01	-7.85164E+01
2.05000E+00	-7.83903E+01	-7.83258E+01
2.06000E+00	-7.83809E+01	-7.84571E+01
2.07000E+00	-7.86997E+01	-7.88383E+01
2.08000E+00	-7.87778E+01	-7.89164E+01
2.09000E+00	-7.85653E+01	-7.88664E+01
2.10000E+00	-7.86559E+01	-7.89477E+01
2.11000E+00	-7.86340E+01	-7.89227E+01
2.12000E+00	-7.84340E+01	-7.86539E+01
2.13000E+00	-7.85278E+01	-7.85633E+01
2.14000E+00	-7.86903E+01	-7.86164E+01
2.15000E+00	-7.87809E+01	-7.84539E+01
2.16000E+00	-7.85622E+01	-7.81352E+01
2.17000E+00	-7.83872E+01	-7.83196E+01
2.18000E+00	-7.84278E+01	-7.85258E+01
2.19000E+00	-7.83903E+01	-7.85008E+01
2.20000E+00	-7.85215E+01	-7.84164E+01
2.21000E+00	-7.88653E+01	-7.87289E+01
2.22000E+00	-7.88840E+01	-7.89977E+01
2.23000E+00	-7.86684E+01	-7.87821E+01
2.24000E+00	-7.85278E+01	-7.84914E+01
2.25000E+00	-7.86528E+01	-7.86039E+01
2.26000E+00	-7.87528E+01	-7.86977E+01
2.27000E+00	-7.85497E+01	-7.86539E+01
2.28000E+00	-7.84309E+01	-7.85727E+01
2.29000E+00	-7.87184E+01	-7.85321E+01
2.30000E+00	-7.90090E+01	-7.84289E+01
2.31000E+00	-7.87215E+01	-7.82758E+01
2.32000E+00	-7.84434E+01	-7.84696E+01
2.33000E+00	-7.85090E+01	-7.87727E+01
2.34000E+00	-7.85622E+01	-7.84539E+01
2.35000E+00	-7.83434E+01	-7.81664E+01
2.36000E+00	-7.84840E+01	-7.83758E+01
2.37000E+00	-7.88872E+01	-7.86602E+01
2.38000E+00	-7.90153E+01	-7.85039E+01
2.39000E+00	-7.85215E+01	-7.83727E+01
2.40000E+00	-7.85122E+01	-7.84196E+01
2.41000E+00	-7.86278E+01	-7.85789E+01
2.42000E+00	-7.84903E+01	-7.86289E+01
2.43000E+00	-7.82997E+01	-7.87571E+01
2.44000E+00	-7.85465E+01	-7.87164E+01
2.45000E+00	-7.87840E+01	-7.84539E+01
2.46000E+00	-7.87090E+01	-7.82602E+01
2.47000E+00	-7.84278E+01	-7.84883E+01
2.48000E+00	-7.83309E+01	-7.88133E+01
2.49000E+00	-7.83372E+01	-7.87289E+01
2.50000E+00	-7.83715E+01	-7.87414E+01
2.51000E+00	-7.85247E+01	-7.88977E+01
2.52000E+00	-7.89153E+01	-7.87258E+01
2.53000E+00	-7.90778E+01	-7.82414E+01
2.54000E+00	-7.87934E+01	-7.83227E+01
2.55000E+00	-7.84778E+01	-7.85789E+01
2.56000E+00	-7.84840E+01	-7.84664E+01
2.57000E+00	-7.82184E+01	-7.83383E+01
2.58000E+00	-7.81528E+01	-7.83883E+01
2.59000E+00	-7.84559E+01	-7.85008E+01
2.60000E+00	-7.86215E+01	-7.81883E+01
2.61000E+00	-7.83778E+01	-7.80664E+01
2.62000E+00	-7.82434E+01	-7.84039E+01
2.63000E+00	-7.85903E+01	-7.85914E+01
2.64000E+00	-7.88309E+01	-7.83946E+01
2.65000E+00	-7.85153E+01	-7.84102E+01
2.66000E+00	-7.87778E+01	-7.88196E+01
2.67000E+00	-7.91215E+01	-7.88914E+01
2.68000E+00	-7.89715E+01	-7.88227E+01
2.69000E+00	-7.83122E+01	-7.89664E+01
2.70000E+00	-7.82028E+01	-7.91164E+01
2.71000E+00	-7.85559E+01	-7.87883E+01
2.72000E+00	-7.85372E+01	-7.86758E+01
2.73000E+00	-7.81840E+01	-7.89071E+01
2.74000E+00	-7.85622E+01	-7.89946E+01
2.75000E+00	-7.88872E+01	-7.86602E+01
2.76000E+00	-7.85497E+01	-7.84727E+01
2.77000E+00	-7.85028E+01	-7.82758E+01
2.78000E+00	-7.89153E+01	-7.82383E+01
2.79000E+00	-7.92840E+01	-7.82164E+01
2.80000E+00	-7.88309E+01	-7.84227E+01
2.81000E+00	-7.84590E+01	-7.87164E+01
2.82000E+00	-7.85622E+01	-7.85883E+01
2.83000E+00	-7.86903E+01	-7.85289E+01
2.84000E+00	-7.84278E+01	-7.87789E+01
2.85000E+00	-7.84840E+01	-7.89321E+01
2.86000E+00	-7.86278E+01	-7.86164E+01
2.87000E+00	-7.84372E+01	-7.84633E+01
2.88000E+00	-7.81778E+01	-7.87758E+01
2.89000E+00	-7.83278E+01	-7.89664E+01
2.90000E+00	-7.84497E+01	-7.87664E+01
2.91000E+00	-7.83278E+01	-7.89664E+01
2.92000E+00	-7.82684E+01	-7.93883E+01
2.93000E+00	-7.87090E+01	-7.93539E+01
2.94000E+00	-7.89090E+01	-7.90789E+01
2.95000E+00	-7.87340E+01	-7.89914E+01
2.96000E+00	-7.86934E+01	-7.89352E+01
2.97000E+00	-7.89028E+01	-7.88164E+01
2.98000E+00	-7.87778E+01	-7.85821E+01
2.99000E+00	-7.83559E+01	-7.86164E+01
3.00000E+00	-7.83622E+01	-7.84446E+01
3.01000E+00	-7.85778E+01	-7.84227E+01
3.02000E+00	-7.83872E+01	-7.85789E+01
3.03000E+00	-7.84372E+01	-7.86008E+01
3.04000E+00	-7.88465E+01	-7.84758E+01
3.05000E+00	-7.89715E+01	-7.81946E+01
3.06000E+00	-7.85809E+01	-7.82383E+01
3.07000E+00	-7.82122E+01	-7.84164E+01
3.08000E+00	-7.84497E+01	-7.83696E+01
3.09000E+00	-7.87090E+01	-7.83758E+01
3.10000E+00	-7.85653E+01	-7.86383E+01
3.11000E+00	-7.86278E+01	-7.87883E+01
3.12000E+00	-7.88309E+01	-7.83852E+01
3.13000E+00	-7.86528E+01	-7.80664E+01
3.14000E+00	-7.84059E+01	-7.81446E+01
3.15000E+00	-7.83997E+01	-7.85477E+01
3.16000E+00	-7.85903E+01	-7.87383E+01
3.17000E+00	-7.85872E+01	-7.89039E+01
3.18000E+00	-7.84965E+01	-7.89571E+01
3.19000E+00	-7.88340E+01	-7.88102E+01
3.20000E+00	-7.88278E+01	-7.86164E+01
3.21000E+00	-7.84965E+01	-7.87258E+01
3.22000E+00	-7.81934E+01	-7.87227E+01
3.23000E+00	-7.82872E+01	-7.83352E+01
3.24000E+00	-7.85278E+01	-7.81946E+01
3.25000E+00	-7.84747E+01	-7.84852E+01
3.26000E+00	-7.83278E+01	-7.84758E+01
3.27000E+00	-7.84434E+01	-7.81664E+01
3.28000E+00	-7.86590E+01	-7.82008E+01
3.29000E+00	-7.85778E+01	-7.84508E+01
3.30000E+00	-7.85872E+01	-7.87164E+01
3.31000E+00	-7.87622E+01	-7.88196E+01
3.32000E+00	-7.88528E+01	-7.89383E+01
3.33000E+00	-7.85278E+01	-7.89133E+01
3.34000E+00	-7.84497E+01	-7.84664E+01
3.35000E+00	-7.84590E+01	-7.83727E+01
3.36000E+00	-7.82309E+01	-7.85321E+01
3.37000E+00	-7.82153E+01	-7.85258E+01
3.38000E+00	-7.84497E+01	-7.83414E+01
3.39000E+00	-7.86778E+01	-7.83164E+01
3.40000E+00	-7.86059E+01	-7.85664E+01
3.41000E+00	-7.84028E+01	-7.86758E+01
3.42000E+00	-7.84497E+01	-7.85914E+01
3.43000E+00	-7.89090E+01	-7.87164E+01
3.44000E+00	-7.87747E+01	-7.88602E+01
3.45000E+00	-7.87247E+01	-7.84258E+01
3.46000E+00	-7.91809E+01	-7.82633E+01
3.47000E+00	-7.91715E+01	-7.86196E+01
3.48000E+00	-7.86934E+01	-7.89071E+01
3.49000E+00	-7.85153E+01	-7.86946E+01
3.50000E+00	-7.84247E+01	-7.85821E+01
3.51000E+00	-7.86590E+01	-7.87008E+01
3.52000E+00	-7.86184E+01	-7.87039E+01
3.53000E+00	-7.92278E+01	-7.84477E+01
3.54000E+00	-7.82247E+01	-7.84477E+01
3.55000E+00	-7.68840E+01	-7.86696E+01
3.56000E+00	-7.70590E+01	-7.85758E+01
3.57000E+00	-7.80903E+01	-7.85039E+01
3.58000E+00	-7.87684E+01	-7.87321E+01
3.59000E+00	-7.90153E+01	-7.88883E+01
3.60000E+00	-7.88247E+01	-7.84977E+01
3.61000E+00	-7.91997E+01	-7.82883E+01
3.62000E+00	-7.95622E+01	-7.86508E+01
3.63000E+00	-7.93153E+01	-7.86633E+01
3.64000E+00	-7.86903E+01	-7.83102E+01
3.65000E+00	-7.88059E+01	-7.85039E+01
3.66000E+00	-7.88528E+01	-7.87508E+01
3.67000E+00	-7.85465E+01	-7.86914E+01
3.68000E+00	-7.84028E+01	-7.84696E+01
3.69000E+00	-7.86747E+01	-7.86946E+01
3.70000E+00	-7.85590E+01	-7.87758E+01
3.71000E+00	-7.82153E+01	-7.85008E+01
3.72000E+00	-7.83090E+01	-7.84696E+01
3.73000E+00	-7.86528E+01	-7.85633E+01
3.74000E+00	-7.86278E+01	-7.87633E+01
3.75000E+00	-7.86090E+01	-7.85196E+01
3.76000E+00	-7.86309E+01	-7.87227E+01
3.77000E+00	-7.86872E+01	-7.88758E+01
3.78000E+00	-7.85340E+01	-7.87196E+01
3.79000E+00	-7.82997E+01	-7.84821E+01
3.80000E+00	-7.85122E+01	-7.87352E+01
3.81000E+00	-7.87778E+01	-7.91477E+01
3.82000E+00	-7.86653E+01	-7.90352E+01
3.83000E+00	-7.84122E+01	-7.87664E+01
3.84000E+00	-7.84684E+01	-7.85571E+01
3.85000E+00	-7.87372E+01	-7.84977E+01
3.86000E+00	-7.86153E+01	-7.83821E+01
3.87000E+00	-7.87184E+01	-7.86758E+01
3.88000E+00	-7.90215E+01	-7.89821E+01
3.89000E+00	-7.88778E+01	-7.88883E+01
3.90000E+00	-7.84684E+01	-7.85664E+01
3.91000E+00	-7.85872E+01	-7.87664E+01
3.92000E+00	-7.90122E+01	-7.90227E+01
3.93000E+00	-7.89247E+01	-7.90039E+01
3.94000E+00	-7.85528E+01	-7.87102E+01
3.95000E+00	-7.86903E+01	-7.88383E+01
3.96000E+00	-7.89340E+01	-7.90039E+01
3.97000E+00	-7.87965E+01	-7.89196E+01
3.98000E+00	-7.83934E+01	-7.89633E+01
3.99000E+00	-7.85778E+01	-7.90664E+01
4.00000E+00	-7.88622E+01	-7.88321E+01
4.01000E+00	-7.85653E+01	-7.84508E+01
4.02000E+00	-7.86278E+01	-7.84821E+01
4.03000E+00	-7.89684E+01	-7.85852E+01
4.04000E+00	-7.86590E+01	-7.83539E+01
4.05000E+00	-7.80215E+01	-7.81102E+01
4.06000E+00	-7.81528E+01	-7.84196E+01
4.07000E+00	-7.87278E+01	-7.85852E+01
4.08000E+00	-7.88465E+01	-7.82789E+01
4.09000E+00	-7.84653E+01	-7.81633E+01
4.10000E+00	-7.86184E+01	-7.84883E+01
4.11000E+00	-7.88590E+01	-7.84258E+01
4.12000E+00	-7.87340E+01	-7.79852E+01
4.13000E+00	-7.84778E+01	-7.81446E+01
4.14000E+00	-7.85122E+01	-7.84446E+01
4.15000E+00	-7.86184E+01	-7.83946E+01
4.16000E+00	-7.84278E+01	-7.83883E+01
4.17000E+00	-7.84465E+01	-7.85914E+01
4.18000E+00	-7.84278E+01	-7.86289E+01
4.19000E+00	-7.85622E+01	-7.84321E+01
4.20000E+00	-7.83778E+01	-7.83539E+01
4.21000E+00	-7.83278E+01	-7.86414E+01
4.22000E+00	-7.86684E+01	-7.89508E+01
4.23000E+00	-7.86309E+01	-7.89696E+01
4.24000E+00	-7.84184E+01	-7.89477E+01
4.25000E+00	-7.86778E+01	-7.89289E+01
4.26000E+00	-7.89684E+01	-7.86696E+01
4.27000E+00	-7.88465E+01	-7.84602E+01
4.28000E+00	-7.85059E+01	-7.87727E+01
4.29000E+00	-7.88340E+01	-7.89539E+01
4.30000E+00	-7.89872E+01	-7.86446E+01
4.31000E+00	-7.85872E+01	-7.85477E+01
4.32000E+00	-7.82965E+01	-7.86508E+01
4.33000E+00	-7.86278E+01	-7.86102E+01
4.34000E+00	-7.88903E+01	-7.82446E+01
4.35000E+00	-7.85840E+01	-7.81727E+01
4.36000E+00	-7.85528E+01	-7.84727E+01
4.37000E+00	-7.89528E+01	-7.87227E+01
4.38000E+00	-7.89965E+01	-7.87227E+01
4.39000E+00	-7.85278E+01	-7.87821E+01
4.40000E+00	-7.85028E+01	-7.88821E+01
4.41000E+00	-7.86340E+01	-7.87164E+01
4.42000E+00	-7.84590E+01	-7.82758E+01
4.43000E+00	-7.82403E+01	-7.80883E+01
4.44000E+00	-7.86465E+01	-7.82946E+01
4.45000E+00	-7.88497E+01	-7.84039E+01
4.46000E+00	-7.86872E+01	-7.83789E+01
4.47000E+00	-7.83840E+01	-7.85039E+01
4.48000E+00	-7.88090E+01	-7.86789E+01
4.49000E+00	-7.89622E+01	-7.85727E+01
4.50000E+00	-7.86528E+01	-7.84852E+01
4.51000E+00	-7.84528E+01	-7.84789E+01
4.52000E+00	-7.86622E+01	-7.83133E+01
4.53000E+00	-7.87278E+01	-7.80883E+01
4.54000E+00	-7.83997E+01	-7.82039E+01
4.55000E+00	-7.82372E+01	-7.83883E+01
4.56000E+00	-7.83778E+01	-7.83102E+01
4.57000E+00	-7.84153E+01	-7.82946E+01
4.58000E+00	-7.83434E+01	-7.86039E+01
4.59000E+00	-7.85372E+01	-7.88633E+01
4.60000E+00	-7.86153E+01	-7.86696E+01
4.61000E+00	-7.86403E+01	-7.86039E+01
4.62000E+00	-7.86622E+01	-7.89039E+01
4.63000E+00	-7.86903E+01	-7.86664E+01
4.64000E+00	-7.84403E+01	-7.83258E+01
4.65000E+00	-7.81715E+01	-7.82758E+01
4.66000E+00	-7.84965E+01	-7.84758E+01
4.67000E+00	-7.89747E+01	-7.85977E+01
4.68000E+00	-7.92122E+01	-7.83446E+01
4.69000E+00	-7.89215E+01	-7.82977E+01
4.70000E+00	-7.87309E+01	-7.84571E+01
4.71000E+00	-7.88747E+01	-7.82571E+01
4.72000E+00	-7.88934E+01	-7.82258E+01
4.73000E+00	-7.83622E+01	-7.82321E+01
4.74000E+00	-7.83965E+01	-7.82946E+01
4.75000E+00	-7.88028E+01	-7.83727E+01
4.76000E+00	-7.86372E+01	-7.88852E+01
4.77000E+00	-7.83809E+01	-7.92664E+01
4.78000E+00	-7.84059E+01	-7.90446E+01
4.79000E+00	-7.84215E+01	-7.83008E+01
4.80000E+00	-7.82465E+01	-7.81164E+01
4.81000E+00	-7.82715E+01	-7.82977E+01
4.82000E+00	-7.86059E+01	-7.83977E+01
4.83000E+00	-7.88465E+01	-7.84258E+01
4.84000E+00	-7.88122E+01	-7.86039E+01
4.85000E+00	-7.88528E+01	-7.86071E+01
4.86000E+00	-7.88497E+01	-7.82852E+01
4.87000E+00	-7.84372E+01	-7.83008E+01
4.88000E+00	-7.81122E+01	-7.86008E+01
4.89000E+00	-7.83278E+01	-7.84477E+01
4.90000E+00	-7.88528E+01	-7.81758E+01
4.91000E+00	-7.85247E+01	-7.86321E+01
4.92000E+00	-7.84778E+01	-7.86508E+01
4.93000E+00	-7.86528E+01	-7.88664E+01
4.94000E+00	-7.84965E+01	-7.87508E+01
4.95000E+00	-7.83653E+01	-7.82352E+01
4.96000E+00	-7.87497E+01	-7.81352E+01
4.97000E+00	-7.88497E+01	-7.82977E+01
4.98000E+00	-7.84497E+01	-7.81633E+01
4.99000E+00	-7.83684E+01	-7.81914E+01
5.00000E+00	-7.85965E+01	-7.84946E+01
5.01000E+00	-7.88122E+01	-7.88477E+01
5.02000E+00	-7.85278E+01	-7.86821E+01
5.03000E+00	-7.82997E+01	-7.84352E+01
5.04000E+00	-7.84059E+01	-7.86071E+01
5.05000E+00	-7.84778E+01	-7.87446E+01
5.06000E+00	-7.83247E+01	-7.85133E+01
5.07000E+00	-7.87559E+01	-7.85196E+01
5.08000E+00	-7.89840E+01	-7.89664E+01
5.09000E+00	-7.88653E+01	-7.88508E+01
5.10000E+00	-7.83715E+01	-7.85039E+01
5.11000E+00	-7.84090E+01	-7.83914E+01
5.12000E+00	-7.85309E+01	-7.84352E+01
5.13000E+00	-7.85778E+01	-7.82758E+01
5.14000E+00	-7.85747E+01	-7.81946E+01
5.15000E+00	-7.88309E+01	-7.84164E+01
5.16000E+00	-7.90434E+01	-7.86508E+01
5.17000E+00	-7.88590E+01	-7.84633E+01
5.18000E+00	-7.86278E+01	-7.82164E+01
5.19000E+00	-7.85559E+01	-7.84696E+01
5.20000E+00	-7.83309E+01	-7.87664E+01
5.21000E+00	-7.84184E+01	-7.88602E+01
5.22000E+00	-7.88465E+01	-7.87852E+01
5.23000E+00	-7.89122E+01	-7.84946E+01
5.24000E+00	-7.86590E+01	-7.82008E+01
5.25000E+00	-7.82122E+01	-7.81164E+01
5.26000E+00	-7.82934E+01	-7.84477E+01
5.27000E+00	-7.86528E+01	-7.87321E+01
5.28000E+00	-7.85184E+01	-7.86664E+01
5.29000E+00	-7.83622E+01	-7.87352E+01
5.30000E+00	-7.84778E+01	-7.87883E+01
5.31000E+00	-7.86778E+01	-7.87883E+01
5.32000E+00	-7.84590E+01	-7.85758E+01
5.33000E+00	-7.84653E+01	-7.87571E+01
5.34000E+00	-7.87934E+01	-7.89883E+01
5.35000E+00	-7.90965E+01	-7.88477E+01
5.36000E+00	-7.87559E+01	-7.86133E+01
5.37000E+00	-7.85497E+01	-7.87758E+01
5.38000E+00	-7.87653E+01	-7.91789E+01
