5000 27
2.0625000e-01	1.5026910e-02	3.2975025e-02	-2.2099454e-02	1.0611139e-02	2.0900732e-02	3.1773683e-02	8.4491567e-03	8.2194940e-03	1.1896267e-02	7.3714411e-03	-1.2185020e-02	-7.7857143e-03	-3.9451327e-02	3.2966270e-03	2.1484437e-02	5.1689794e-02	1.6834635e-02	3.9037837e-03	3.1866319e-03	6.9591658e-03	3.1537698e-03	2.3741198e-02	3.1754588e-02	2.4978423e-02	-2.9218282e-03	3.3967009e-02	
2.2500000e-01	1.7153646e-02	-7.4970030e-03	1.4250372e-02	3.2027223e-02	-1.7338170e-03	3.9043186e-02	-1.0474454e-02	5.3766121e-03	-1.2127170e-02	1.8175574e-04	6.2611607e-03	-1.4538337e-02	2.6499194e-02	-6.5775050e-03	-3.0967820e-02	1.5491877e-02	1.1228299e-03	2.5707418e-03	-5.5373264e-03	1.4039585e-02	-7.8705357e-03	2.0305914e-02	-3.3582589e-03	4.7093254e-03	1.0452298e-02	2.9999810e-02	
2.4375000e-01	-2.9873264e-02	2.0103521e-02	-2.7264385e-02	1.3036838e-02	7.7279886e-03	5.0678825e-02	2.5593254e-02	3.3241195e-02	-1.8398872e-02	3.1934378e-02	-2.9719742e-02	-8.3976024e-03	-4.2950769e-03	-1.7363095e-02	2.5803013e-02	6.0435454e-02	2.3627170e-02	2.1779658e-02	-9.9644097e-03	3.0014236e-02	-1.1431052e-03	-9.2635512e-04	2.4462922e-02	1.1675471e-02	-1.1728646e-02	2.0779952e-02	
2.6250000e-01	-6.2621528e-03	-4.8527722e-03	2.8291171e-02	1.6970405e-02	-3.1878100e-03	1.1184144e-02	-1.5465774e-02	5.5376612e-02	-8.5681424e-03	-1.5596216e-02	2.8505084e-02	1.4023726e-02	1.5539993e-02	-6.5302579e-04	1.5191592e-03	3.4632502e-02	-1.6672309e-02	1.1880182e-02	-3.3454861e-03	4.2033467e-02	1.1725818e-02	4.3754496e-02	-3.6843502e-02	3.7152902e-02	3.3070305e-02	2.5833143e-02	
2.8125000e-01	1.9388889e-02	3.0920829e-02	-3.9265253e-02	1.4107642e-02	-6.6383309e-03	1.0962513e-02	2.4594990e-02	2.0828001e-02	7.5993924e-03	-7.7072303e-03	-2.8374256e-02	2.1793207e-03	-3.8518167e-02	-2.0162574e-02	1.5060826e-02	2.1785280e-02	-8.0568576e-03	5.4335040e-03	1.8876736e-02	-6.0202298e-04	4.0218254e-03	3.6462829e-02	3.7201637e-02	2.2764881e-02	2.3629745e-02	1.2801228e-02	
3.0000000e-01	8.3420139e-04	2.5894605e-02	2.7466518e-02	2.8071803e-02	2.3243428e-03	1.3954534e-02	-4.1377232e-02	9.1743552e-03	-2.3476997e-02	-2.6588349e-02	1.6959945e-02	3.9744880e-02	3.1750930e-02	-1.2198165e-02	-1.0546813e-02	1.0348648e-02	1.4483507e-03	2.1014798e-02	-1.1201389e-02	1.5350774e-02	1.1899430e-02	4.3311234e-02	-1.3340898e-02	-6.6405010e-03	4.8061563e-02	3.9352647e-02	
3.1875000e-01	1.3616319e-02	2.5785340e-02	-7.5378224e-03	2.1321179e-03	2.8017733e-03	1.2336626e-02	2.3683532e-02	-5.3323413e-06	6.6445312e-03	9.1415460e-03	-4.4020957e-02	2.4382118e-02	-7.3549727e-03	-1.5670387e-02	3.5720548e-02	2.6082155e-02	3.7486979e-03	2.6915147e-02	-5.2335069e-03	1.1985390e-02	2.7177207e-02	3.4889248e-02	3.9892609e-02	2.3329117e-02	-1.3760989e-02	4.2521973e-02	
3.3750000e-01	8.9288194e-03	-3.5852897e-03	2.3256448e-02	8.0324675e-03	-2.3391803e-02	-3.3385892e-02	-1.3751364e-02	1.2646577e-02	4.4743924e-03	6.0602522e-03	1.2641369e-02	4.3175824e-02	3.2098152e-02	9.9372520e-03	6.7274926e-03	3.2180246e-02	-4.0638021e-03	5.0188749e-02	3.7496528e-02	-8.7532468e-03	1.7520089e-02	6.2659638e-02	-1.3840030e-02	1.8815228e-02	-1.8459416e-02	5.3913817e-02	
3.5625000e-01	-1.6406250e-04	1.2433067e-02	-3.6292163e-02	2.7044705e-02	4.6680928e-03	-5.9701114e-03	-3.6086310e-05	3.1895709e-02	-1.3632813e-03	3.3748189e-02	-2.9936756e-02	3.7384740e-02	-2.7190042e-02	1.0566592e-02	-2.6258061e-03	2.4823475e-02	2.0046441e-02	3.8475462e-02	-2.7812500e-03	1.9437313e-02	-2.1195188e-02	4.2402546e-02	2.8846602e-02	1.8728423e-02	-3.3472527e-02	-1.0691679e-02	
3.7500000e-01	-5.8932292e-03	1.8770480e-02	1.5226935e-02	1.7604146e-02	2.5675037e-02	7.7488602e-03	-2.1976190e-02	7.2429315e-03	-2.2196615e-02	2.2140984e-03	4.0831473e-02	2.4447677e-02	4.1625062e-02	1.8531002e-02	-2.8059834e-02	-1.5627914e-02	9.5646701e-03	1.3584728e-02	-6.3281250e-04	4.4481019e-02	-6.9156746e-03	7.4516907e-02	-4.1096974e-02	2.0182416e-02	4.6575549e-02	8.1691363e-03	
3.9375000e-01	5.3697917e-03	-1.0284715e-03	-1.3570809e-02	2.4380619e-03	-1.5449095e-02	3.3746201e-02	2.3835441e-02	-4.0417907e-03	2.8888455e-02	4.3254308e-02	-2.6551339e-02	3.6663586e-02	-2.3913132e-02	-2.9533730e-03	2.0442770e-02	-9.6600322e-03	-1.5457031e-02	-4.3648664e-02	-1.7299479e-02	2.2409341e-02	6.3655754e-03	3.5642794e-02	2.8000248e-02	1.7014013e-02	9.7748501e-03	1.0053002e-02	
4.1250000e-01	-1.0211806e-02	2.7084166e-03	1.2839782e-02	7.9013487e-03	-2.9489893e-02	1.1671733e-02	-6.5791295e-02	2.4252232e-03	-1.8841146e-03	-1.3826111e-02	1.4985119e-02	2.6327048e-02	4.1212736e-02	-2.3678199e-02	-2.4891431e-02	-2.0206907e-02	-2.8694878e-02	1.1502872e-03	-2.2821181e-03	4.2514236e-02	-2.2996404e-02	7.8502406e-03	-3.7488839e-03	-2.2959945e-02	1.6636738e-02	1.8696619e-02	
4.3125000e-01	-8.5842014e-03	-3.0171079e-03	-2.3727059e-02	-2.9904595e-02	1.6300037e-02	1.0940350e-02	-2.1542163e-02	-1.3264881e-02	1.3111545e-02	-1.0526286e-02	-2.9350818e-02	-1.5794206e-03	-1.6404452e-02	-2.0336186e-02	-5.1648686e-03	-1.8774616e-02	-2.5157552e-02	1.5617070e-02	1.9184028e-04	3.5783467e-02	-7.8705357e-03	-3.1511461e-02	2.4940352e-02	1.6232763e-02	-2.2633367e-02	-1.6269630e-03	
4.5000000e-01	9.2977431e-03	1.3044955e-02	2.4775546e-02	-1.3425325e-03	7.7930928e-03	1.3577761e-02	-5.9388641e-03	-2.5873388e-02	1.1106771e-03	-1.5049888e-02	3.8089038e-03	4.2979146e-02	-1.5492994e-02	2.3634673e-03	1.1414993e-02	1.2729415e-04	1.2125434e-02	1.6950112e-02	2.2826389e-02	3.8231019e-02	-6.9373760e-03	1.1152546e-02	-3.4326141e-02	4.4249256e-02	-1.2843157e-02	1.4463463e-02	
4.6875000e-01	1.8021701e-02	1.3809815e-02	-3.3818204e-02	7.7702298e-03	-4.5343502e-04	4.7930598e-02	3.1539435e-02	1.1231399e-03	1.9921875e-04	2.4460602e-02	-1.8955853e-02	2.1847153e-02	-2.1330667e-02	2.4303571e-02	2.5608259e-03	5.4163752e-02	3.2763455e-02	3.7535777e-02	2.9271701e-02	-1.5198551e-03	-8.0658482e-03	1.9796163e-02	2.3008929e-02	6.8923735e-02	2.0606893e-03	1.8342009e-02	
4.8750000e-01	-2.7031250e-03	1.7699675e-02	1.6572421e-02	3.0191558e-02	2.1941344e-03	1.8534701e-03	-1.3208829e-02	4.1639633e-02	-2.5473524e-02	-7.5105519e-03	2.3795883e-02	1.9115509e-02	4.0171069e-02	2.3652530e-02	-1.1696987e-02	1.1737537e-02	4.7455295e-02	2.7832980e-02	2.5148438e-02	3.5980145e-02	-1.3230779e-02	2.8838716e-02	-1.5467634e-02	5.0043527e-02	2.8983766e-02	2.6342895e-02	
5.0625000e-01	-1.9738715e-02	2.8495130e-02	-4.4408482e-02	3.3360265e-02	-9.0905878e-03	1.5794073e-02	3.4555928e-02	2.2086682e-02	1.8536892e-02	1.6200112e-02	-1.8565228e-02	1.6602398e-02	-1.9703063e-02	-4.3639633e-03	4.1254402e-02	4.1403336e-02	-1.0747830e-02	3.2465847e-02	-1.6648437e-02	3.4845155e-03	1.7431796e-03	-4.4946175e-03	2.4636533e-02	3.0078249e-02	-7.1613387e-03	2.1777292e-02	
5.2500000e-01	1.5309028e-02	8.0614885e-02	4.6563740e-02	1.5222153e-02	1.6842572e-02	5.1809144e-02	-2.6468378e-02	2.9834077e-02	2.6392795e-02	-1.0220342e-02	3.3235987e-02	1.9224775e-02	4.3925409e-02	2.4867808e-02	1.0264819e-02	2.9163752e-02	-2.8174045e-02	4.8899413e-02	-1.9230903e-02	4.3082418e-02	1.2333457e-02	2.3497404e-02	-2.7666171e-04	2.0659846e-02	-3.5774226e-03	3.3080484e-02	
5.4375000e-01	2.0690972e-02	5.8302822e-02	-2.4530010e-02	2.4684565e-02	-9.8935392e-03	2.2199215e-02	8.1236359e-03	3.7668279e-02	8.7712674e-03	1.0256056e-02	-2.1842138e-02	1.8088412e-02	8.0747148e-03	7.8539187e-03	3.2161520e-02	1.9962364e-02	-2.5873698e-02	-1.0847090e-02	2.0309028e-02	1.6508991e-02	3.4792907e-03	3.6750950e-02	2.2075769e-02	2.9318700e-02	7.1524725e-03	3.8355306e-02	
5.6250000e-01	2.6875868e-02	1.8049326e-02	3.2978671e-02	6.6773726e-02	-1.0653088e-02	-1.3527736e-02	-1.8916295e-02	1.5294147e-02	-1.1324219e-02	-1.1903034e-02	4.6495536e-02	4.7218656e-02	1.4888951e-02	1.4516245e-02	-1.4973896e-02	-9.4647197e-03	-1.9370660e-03	3.1329483e-02	-1.1440104e-02	2.9533467e-02	6.9732143e-03	2.4406092e-02	-4.9777530e-02	7.2483879e-03	2.4482018e-02	2.4990945e-02	
5.8125000e-01	-4.9166667e-03	1.4409341e-03	-6.1530878e-02	2.7940684e-02	-2.8188864e-03	-4.3078774e-03	2.8653150e-02	1.3835565e-03	1.5954427e-02	5.9291334e-03	-2.8135541e-02	3.1309565e-02	-1.1282924e-02	2.1373884e-02	2.4739645e-02	2.3130766e-02	2.7316406e-02	1.6141546e-02	1.2118056e-03	2.5031718e-02	-4.6804315e-03	4.1268364e-03	2.3312748e-02	-2.6301959e-02	-2.5474276e-02	1.3865058e-02	
6.0000000e-01	4.3498264e-03	3.4827672e-04	1.7657490e-02	2.2171454e-02	4.1689608e-03	3.5763045e-02	-2.9289559e-02	1.7507688e-02	-1.6489149e-02	-2.3703734e-02	2.2949529e-02	2.7070055e-02	1.7037388e-02	-4.5158730e-03	1.5191034e-02	3.0096912e-02	5.1592882e-03	3.9655532e-02	1.7292535e-02	6.6203047e-02	1.7214782e-03	-2.1713526e-04	-3.0978423e-03	2.4089782e-03	1.8494256e-02	3.0110626e-02	
6.1875000e-01	7.3880208e-03	2.3141109e-02	-3.9590774e-02	4.7477398e-02	-2.6191282e-02	5.1432371e-02	1.8974330e-02	1.4512897e-02	1.4869358e-02	-3.4240135e-03	-2.5032242e-02	-6.1248751e-03	-2.0506014e-02	-1.9294519e-02	1.5191034e-02	2.2414621e-02	2.0993924e-03	-1.4474713e-02	-3.7361111e-03	3.7094655e-02	1.9039187e-02	-8.2180218e-03	5.3130456e-02	4.8567832e-02	6.8394106e-04	6.8393490e-03	
6.3750000e-01	-1.6831597e-03	1.9426074e-02	1.9892733e-02	3.5589286e-02	1.3043775e-03	2.8404889e-02	-2.6859003e-02	-5.6476935e-03	3.2591146e-03	-3.3887300e-02	2.3578869e-02	2.4994006e-02	1.5425967e-03	7.7888145e-03	-1.7382750e-02	1.4254898e-02	-1.7634549e-03	3.8147665e-02	8.6119792e-03	4.1421578e-02	1.5566964e-02	6.5204534e-03	-4.1617808e-02	4.4574777e-02	-1.8087912e-02	6.0414767e-03	
6.5625000e-01	-6.0668403e-03	3.0352647e-02	-2.8002232e-02	4.1863137e-03	9.9632316e-03	4.8551165e-02	1.5675719e-02	-1.5239707e-02	-1.9635851e-02	5.4483641e-03	1.8477183e-04	2.4852647e-03	-1.8400980e-02	7.2028770e-03	-3.6240699e-03	1.5513579e-02	1.9330295e-02	1.3191371e-02	2.3402778e-03	3.7881369e-02	9.0565476e-03	-3.3421353e-03	3.2340526e-02	-5.2516121e-03	-2.2065185e-02	9.3216185e-03	
6.7500000e-01	-7.1953125e-03	2.0977647e-02	3.2305928e-02	4.4133866e-02	-9.8501364e-03	9.5219098e-03	-1.4055184e-02	1.0650050e-02	6.7664931e-04	-6.1556568e-03	2.7224702e-02	1.4723027e-02	1.7905444e-02	-1.2849206e-02	-1.2369730e-02	2.2566530e-02	1.5207031e-02	4.5009553e-02	4.7500868e-02	5.9319306e-02	7.4072421e-03	3.8324531e-02	-2.0892981e-02	-2.6909598e-02	1.5063312e-02	4.7486512e-02	
6.9375000e-01	-1.2208333e-02	2.5064186e-02	-4.3019593e-02	1.6074426e-02	-3.1421317e-02	3.0842832e-02	1.3961310e-02	5.1036334e-02	1.5867622e-02	3.9145917e-02	-6.9454985e-02	-1.5019106e-02	-1.2324591e-02	-1.0436508e-03	1.4192770e-02	-3.3449281e-03	-3.0626302e-02	-3.3159153e-02	1.5807292e-03	1.1243756e-03	-1.4988591e-02	-1.3670149e-02	2.4679936e-02	1.7686756e-02	-9.3248002e-03	2.8692186e-02	
7.1250000e-01	4.7621528e-03	3.4176948e-02	2.5795511e-02	3.2704670e-02	1.0570871e-02	1.8786094e-02	-1.8503968e-02	6.8223834e-02	-4.9223090e-03	6.6284341e-03	1.2264385e-03	3.1190060e-03	4.9931176e-03	7.0943700e-03	8.5504092e-03	6.2904886e-03	-2.1316406e-02	1.5398539e-02	1.2986111e-03	2.4376124e-02	-4.3115079e-03	3.6614108e-03	-2.6535342e-02	6.2935268e-03	9.5344655e-03	1.0407611e-02	
7.3125000e-01	8.4730903e-03	3.6996004e-02	4.6800595e-03	1.5639361e-03	-4.4203435e-02	3.8267477e-02	6.0620040e-03	1.7529390e-02	-1.1172309e-02	3.3114448e-02	-3.8139881e-02	3.0719530e-02	7.2066592e-03	7.5935020e-03	4.2318328e-03	2.0049169e-02	9.1523437e-03	-1.9085727e-02	-2.0858507e-02	2.5011239e-03	-7.6535218e-03	-6.2898303e-03	4.3104415e-02	1.0634921e-03	-7.4235764e-03	-3.0815793e-02	
7.5000000e-01	-3.1805556e-03	2.4146354e-02	4.9775546e-02	-4.1834416e-03	-2.5150670e-03	4.0084853e-02	-1.9589038e-02	-5.9126984e-04	-1.6236979e-03	-3.9703422e-03	2.5575397e-02	4.8070929e-02	-5.1631324e-03	-1.9551091e-03	-1.2521639e-02	2.9445871e-02	7.4813368e-03	2.5713224e-02	8.1996528e-03	2.7938187e-02	-1.9849702e-02	7.0966945e-03	-2.6057912e-02	-2.6779390e-02	1.8909466e-02	-1.0536537e-02	
7.6875000e-01	-7.9340278e-04	2.1174326e-02	-2.3184524e-02	-1.9152847e-02	2.1920697e-02	1.6414640e-02	6.1574157e-02	1.8158730e-02	-9.8485243e-03	2.7235952e-02	-1.7827381e-02	9.0849151e-03	-1.5623202e-02	1.8379092e-02	4.4488467e-03	1.7293093e-02	7.2643229e-03	5.1609203e-02	7.5920139e-03	-7.5076174e-03	-4.0525794e-04	-2.3532738e-02	3.7982887e-02	1.4236235e-02	-1.9289835e-02	-1.1134942e-02	
7.8750000e-01	-1.4378472e-02	1.7031718e-03	2.3299851e-02	-1.0783092e-02	-2.4716642e-03	-2.6899696e-03	-1.4662822e-02	-6.8412698e-03	-1.2764757e-03	1.3249938e-02	1.4898313e-02	2.9626873e-02	1.2697111e-02	-1.1004588e-02	-7.5303199e-03	8.3955233e-03	5.2460937e-03	5.1368819e-02	-1.5237847e-02	-1.0392233e-02	3.3490823e-03	-1.4379369e-02	-3.5780134e-02	1.6384673e-02	3.9101773e-02	-1.3927495e-02	
8.0625000e-01	2.4250000e-02	9.6016484e-04	-1.1335565e-02	3.2049076e-02	-1.0653088e-02	-1.7472771e-02	1.7715650e-02	-2.5226935e-03	7.4691840e-03	3.1846966e-02	-1.8044395e-02	-2.0164835e-03	-6.4924355e-04	-8.8344494e-03	-1.2955667e-02	8.2653150e-03	-1.1203559e-02	-1.9522790e-02	-1.8102431e-02	-3.4496254e-02	-1.3274182e-02	5.0576874e-03	-6.3313492e-03	9.6355407e-03	-8.0354645e-03	-2.1374303e-02	
8.2500000e-01	3.8225694e-02	1.8158591e-02	3.5062004e-02	5.9584041e-02	1.8274864e-02	1.7522796e-02	-3.3152406e-02	-1.7540055e-02	1.8667101e-02	-2.4643419e-02	6.1773313e-02	8.6915584e-03	4.7761037e-03	1.0327877e-02	-6.1414311e-03	2.9988405e-02	-9.3155382e-03	1.3256931e-02	1.2322917e-02	8.3140609e-03	1.2789187e-02	1.9131269e-02	-3.2590030e-02	1.0308284e-02	1.1457542e-02	9.5210866e-03	
8.4375000e-01	2.8872396e-02	-3.0071304e-02	7.3927331e-03	1.2184565e-02	-9.2424975e-03	1.2602584e-02	3.2667907e-02	-3.0734499e-02	2.0967448e-02	2.2297140e-02	-1.1425471e-02	-3.9395604e-03	-1.3756882e-02	1.2063988e-02	5.5099888e-02	6.3989955e-03	-1.0444010e-02	-9.7981394e-03	3.4375000e-04	-1.4762862e-02	-1.3556300e-02	-3.3642984e-03	6.4718998e-02	7.5967262e-04	1.4648102e-02	-8.8743034e-03	
8.6250000e-01	2.5161458e-02	-2.7033716e-02	8.2390873e-03	1.6533467e-04	-1.7966456e-02	5.2444276e-03	-1.0799975e-02	-2.1185888e-02	-1.7335503e-02	3.0579483e-02	4.0657862e-02	3.1506244e-02	1.6294023e-03	1.3474578e-02	2.2786520e-02	-2.6890935e-02	1.2342448e-02	3.1700987e-02	-1.0572049e-02	2.2868257e-02	8.4272073e-03	-1.0390008e-02	-4.5084325e-03	-1.8880084e-02	3.8963536e-03	1.1936867e-02	
8.8125000e-01	-3.2434028e-02	1.3132368e-02	-4.7207961e-02	-1.7054945e-02	-1.9116629e-02	-9.6270263e-03	1.8822421e-02	-1.3416791e-02	-1.7726128e-02	1.1261301e-02	-1.7436756e-02	4.4705544e-02	1.0961000e-02	7.0292659e-03	-1.1393167e-02	-5.3149616e-02	1.8332031e-02	-7.3505869e-03	-1.7612847e-03	1.0171578e-02	-5.8035714e-05	-2.0208270e-02	2.0860491e-02	-4.5560516e-04	-3.7741009e-03	1.9361512e-02	
9.0000000e-01	-2.1453125e-02	3.2996878e-02	3.3651414e-02	-1.0802947e-03	2.5653336e-02	1.2550659e-03	-9.4110863e-03	7.7854663e-03	1.2417101e-02	-4.1601461e-02	2.8960813e-02	3.8149600e-02	4.2335689e-03	-4.3856647e-03	-2.5954799e-02	-5.5363157e-02	8.1106771e-03	2.1364448e-02	2.5712674e-02	1.9985015e-03	2.0406374e-02	-3.4791603e-02	-1.4100446e-02	1.7426339e-02	3.8227647e-02	3.8988095e-04	
9.1875000e-01	-3.8750000e-03	9.3299201e-03	-4.8685516e-03	-8.5322178e-03	1.5128162e-02	1.1915527e-02	-1.9024058e-03	9.3045635e-03	5.4018663e-02	2.0392732e-03	-5.5240575e-02	-7.1301199e-03	2.3889509e-03	-8.4438244e-03	-9.3532366e-03	-3.5462984e-02	1.5185330e-02	1.6818994e-02	5.5954861e-03	-1.2359016e-02	-5.1578621e-03	-3.4751140e-03	4.0717262e-02	4.4205853e-02	-5.3038212e-03	-3.4221758e-03	
9.3750000e-01	4.3064236e-03	-6.8195554e-03	3.6342386e-02	6.9398102e-03	-3.2529142e-03	-5.4825228e-03	-8.9727927e-02	1.9634425e-02	9.5091146e-03	-3.3803072e-03	3.4342758e-02	2.0667083e-02	1.0440166e-02	-5.6443452e-03	-2.6410528e-02	7.9831969e-03	3.1439670e-02	3.0083854e-02	-1.2807292e-02	2.7501124e-02	-5.2446677e-03	-2.6550785e-03	-3.9382564e-02	2.9904638e-02	6.6208791e-04	-1.4203394e-04	
9.5625000e-01	8.8420139e-03	-1.7942807e-02	-5.9753224e-03	-1.9325674e-03	-1.0067150e-02	1.8534701e-03	1.1140129e-02	9.9990079e-03	-8.5898438e-03	1.9128434e-02	-1.1295263e-02	-3.8740010e-03	-1.2910528e-02	2.9060020e-03	-1.3346292e-02	1.1954551e-02	-1.2006510e-02	-1.6965972e-02	-6.4270833e-03	-2.1515485e-02	3.9567212e-03	1.2371517e-02	1.9688616e-02	1.8489707e-02	-1.4941059e-02	-2.4876076e-02	
9.7500000e-01	-1.0754340e-02	-5.9017233e-03	1.2687872e-02	-1.2551199e-03	2.1486669e-02	7.9040020e-03	-8.0004960e-03	2.0220362e-02	8.6844618e-03	1.6178259e-02	3.4733383e-02	7.8174326e-03	-2.0180494e-02	1.0609995e-02	-8.0288938e-04	2.9749690e-02	-1.0335503e-02	1.5485952e-02	1.6012153e-02	1.3252872e-02	1.6174603e-02	-1.6799012e-03	-3.6452877e-02	2.7083457e-02	-3.4463037e-03	-2.1795403e-02	
9.9375000e-01	-2.6292535e-02	2.6210040e-03	-2.5940600e-02	-8.3991009e-04	-4.3769407e-02	2.4393364e-02	2.8566344e-02	1.4269593e-03	-1.9592448e-02	1.2353959e-02	-4.5561756e-02	1.8831419e-02	1.5605097e-02	3.1204613e-02	1.1936384e-03	2.1611669e-02	5.9622396e-03	-9.6451673e-03	-9.1493056e-04	-9.5167333e-04	-2.8834077e-02	5.1533751e-02	2.0361359e-02	1.0047867e-02	-2.2065185e-02	-1.1400899e-02	
1.0125000e+00	-1.5159722e-02	-2.2510115e-02	1.2405754e-02	-5.7787213e-03	9.7028150e-03	1.2779889e-02	-2.0522197e-02	-2.2227555e-02	-8.6983507e-03	3.3472777e-04	-8.4957837e-03	5.1950549e-03	-3.8610491e-03	6.7688492e-03	2.1549541e-02	2.4237537e-02	-1.0878038e-02	8.9518606e-03	1.0282986e-02	1.2990634e-02	3.1691096e-02	3.5953078e-02	-5.8048115e-04	6.5105407e-03	2.2792208e-03	-2.0133169e-02	
