5000 3
1.0000000e-02	-7.9946875e+01	-8.0060625e+01	
2.0000000e-02	-7.9900000e+01	-8.0079375e+01	
3.0000000e-02	-8.0075000e+01	-8.0295000e+01	
4.0000000e-02	-7.9918750e+01	-8.0179375e+01	
5.0000000e-02	-7.9787500e+01	-7.9663750e+01	
6.0000000e-02	-8.0171875e+01	-7.9563750e+01	
7.0000000e-02	-8.0271875e+01	-7.9726250e+01	
8.0000000e-02	-7.9871875e+01	-7.9591875e+01	
9.0000000e-02	-7.9790625e+01	-7.9620000e+01	
1.0000000e-01	-8.0018750e+01	-7.9923125e+01	
1.1000000e-01	-8.0234375e+01	-8.0276250e+01	
1.2000000e-01	-7.9950000e+01	-8.0110625e+01	
1.3000000e-01	-7.9721875e+01	-7.9863750e+01	
1.4000000e-01	-7.9828125e+01	-8.0035625e+01	
1.5000000e-01	-7.9900000e+01	-8.0173125e+01	
1.6000000e-01	-7.9746875e+01	-7.9941875e+01	
1.7000000e-01	-8.0178125e+01	-7.9948125e+01	
1.8000000e-01	-8.0406250e+01	-8.0395000e+01	
1.9000000e-01	-8.0287500e+01	-8.0279375e+01	
2.0000000e-01	-7.9793750e+01	-7.9932500e+01	
2.1000000e-01	-7.9831250e+01	-7.9820000e+01	
2.2000000e-01	-7.9953125e+01	-7.9863750e+01	
2.3000000e-01	-8.0000000e+01	-7.9704375e+01	
2.4000000e-01	-7.9996875e+01	-7.9623125e+01	
2.5000000e-01	-8.0253125e+01	-7.9845000e+01	
2.6000000e-01	-8.0465625e+01	-8.0079375e+01	
2.7000000e-01	-8.0281250e+01	-7.9891875e+01	
2.8000000e-01	-8.0050000e+01	-7.9645000e+01	
2.9000000e-01	-7.9978125e+01	-7.9898125e+01	
3.0000000e-01	-7.9753125e+01	-8.0195000e+01	
3.1000000e-01	-7.9840625e+01	-8.0288750e+01	
3.2000000e-01	-8.0268750e+01	-8.0213750e+01	
3.3000000e-01	-8.0334375e+01	-7.9923125e+01	
3.4000000e-01	-8.0081250e+01	-7.9629375e+01	
3.5000000e-01	-7.9634375e+01	-7.9545000e+01	
3.6000000e-01	-7.9715625e+01	-7.9876250e+01	
3.7000000e-01	-8.0075000e+01	-8.0160625e+01	
3.8000000e-01	-7.9940625e+01	-8.0095000e+01	
3.9000000e-01	-7.9784375e+01	-8.0163750e+01	
4.0000000e-01	-7.9900000e+01	-8.0216875e+01	
4.1000000e-01	-8.0100000e+01	-8.0216875e+01	
4.2000000e-01	-7.9881250e+01	-8.0004375e+01	
4.3000000e-01	-7.9887500e+01	-8.0185625e+01	
4.4000000e-01	-8.0215625e+01	-8.0416875e+01	
4.5000000e-01	-8.0518750e+01	-8.0276250e+01	
4.6000000e-01	-8.0178125e+01	-8.0041875e+01	
4.7000000e-01	-7.9971875e+01	-8.0204375e+01	
4.8000000e-01	-8.0187500e+01	-8.0607500e+01	
4.9000000e-01	-8.0250000e+01	-8.0288750e+01	
5.0000000e-01	-7.9918750e+01	-7.9835625e+01	
5.1000000e-01	-8.0062500e+01	-7.9866875e+01	
5.2000000e-01	-8.0303125e+01	-8.0085625e+01	
5.3000000e-01	-8.0234375e+01	-7.9913750e+01	
5.4000000e-01	-7.9659375e+01	-7.9929375e+01	
5.5000000e-01	-7.9887500e+01	-7.9954375e+01	
5.6000000e-01	-8.0134375e+01	-7.9757500e+01	
5.7000000e-01	-8.0053125e+01	-7.9466875e+01	
5.8000000e-01	-7.9965625e+01	-7.9623125e+01	
5.9000000e-01	-8.0200000e+01	-7.9807500e+01	
6.0000000e-01	-8.0256250e+01	-7.9773125e+01	
6.1000000e-01	-8.0000000e+01	-7.9663750e+01	
6.2000000e-01	-7.9775000e+01	-7.9863750e+01	
6.3000000e-01	-8.0078125e+01	-8.0141875e+01	
6.4000000e-01	-8.0250000e+01	-8.0085625e+01	
6.5000000e-01	-8.0190625e+01	-8.0088750e+01	
6.6000000e-01	-8.0153125e+01	-8.0382500e+01	
6.7000000e-01	-8.0309375e+01	-8.0554375e+01	
6.8000000e-01	-8.0025000e+01	-8.0257500e+01	
6.9000000e-01	-7.9678125e+01	-7.9901250e+01	
7.0000000e-01	-7.9681250e+01	-8.0051250e+01	
7.1000000e-01	-7.9853125e+01	-8.0041875e+01	
7.2000000e-01	-7.9784375e+01	-7.9929375e+01	
7.3000000e-01	-7.9940625e+01	-8.0026250e+01	
7.4000000e-01	-8.0303125e+01	-8.0073125e+01	
7.5000000e-01	-8.0475000e+01	-7.9713750e+01	
7.6000000e-01	-7.9981250e+01	-7.9610625e+01	
7.7000000e-01	-7.9750000e+01	-7.9732500e+01	
7.8000000e-01	-8.0053125e+01	-7.9829375e+01	
7.9000000e-01	-8.0271875e+01	-7.9782500e+01	
8.0000000e-01	-8.0046875e+01	-8.0079375e+01	
8.1000000e-01	-8.0012500e+01	-8.0413750e+01	
8.2000000e-01	-8.0275000e+01	-8.0579375e+01	
8.3000000e-01	-8.0246875e+01	-8.0291875e+01	
8.4000000e-01	-7.9925000e+01	-8.0201250e+01	
8.5000000e-01	-7.9934375e+01	-8.0191875e+01	
8.6000000e-01	-8.0159375e+01	-7.9720000e+01	
8.7000000e-01	-8.0134375e+01	-7.9476250e+01	
8.8000000e-01	-7.9728125e+01	-7.9973125e+01	
8.9000000e-01	-7.9865625e+01	-8.0313750e+01	
9.0000000e-01	-8.0021875e+01	-8.0216875e+01	
9.1000000e-01	-7.9865625e+01	-8.0223125e+01	
9.2000000e-01	-7.9921875e+01	-8.0251250e+01	
9.3000000e-01	-8.0193750e+01	-8.0166875e+01	
9.4000000e-01	-8.0134375e+01	-7.9860625e+01	
9.5000000e-01	-7.9750000e+01	-8.0029375e+01	
9.6000000e-01	-7.9850000e+01	-8.0329375e+01	
9.7000000e-01	-8.0318750e+01	-8.0538750e+01	
9.8000000e-01	-8.0400000e+01	-8.0588750e+01	
9.9000000e-01	-8.0009375e+01	-8.0495000e+01	
1.0000000e+00	-7.9953125e+01	-8.0363750e+01	
1.0100000e+00	-8.0140625e+01	-8.0166875e+01	
1.0200000e+00	-8.0056250e+01	-8.0191875e+01	
1.0300000e+00	-7.9756250e+01	-8.0454375e+01	
1.0400000e+00	-7.9993750e+01	-8.0454375e+01	
1.0500000e+00	-8.0025000e+01	-8.0129375e+01	
1.0600000e+00	-7.9543750e+01	-8.0173125e+01	
1.0700000e+00	-7.9428125e+01	-8.0395000e+01	
1.0800000e+00	-7.9946875e+01	-8.0241875e+01	
1.0900000e+00	-8.0293750e+01	-8.0023125e+01	
1.1000000e+00	-8.0046875e+01	-7.9951250e+01	
1.1100000e+00	-7.9778125e+01	-8.0151250e+01	
1.1200000e+00	-7.9850000e+01	-8.0295000e+01	
1.1300000e+00	-7.9981250e+01	-8.0382500e+01	
1.1400000e+00	-7.9800000e+01	-8.0601250e+01	
1.1500000e+00	-8.0071875e+01	-8.0685625e+01	
1.1600000e+00	-8.0456250e+01	-8.0107500e+01	
1.1700000e+00	-8.0428125e+01	-7.9632500e+01	
1.1800000e+00	-7.9993750e+01	-7.9801250e+01	
1.1900000e+00	-8.0034375e+01	-7.9985625e+01	
1.2000000e+00	-8.0184375e+01	-7.9835625e+01	
1.2100000e+00	-7.9746875e+01	-7.9857500e+01	
1.2200000e+00	-7.9581250e+01	-7.9748125e+01	
1.2300000e+00	-8.0159375e+01	-7.9682500e+01	
1.2400000e+00	-8.0525000e+01	-8.0016875e+01	
1.2500000e+00	-8.0365625e+01	-8.0295000e+01	
1.2600000e+00	-8.0090625e+01	-8.0288750e+01	
1.2700000e+00	-8.0084375e+01	-8.0091875e+01	
1.2800000e+00	-8.0068750e+01	-8.0007500e+01	
1.2900000e+00	-7.9875000e+01	-8.0163750e+01	
1.3000000e+00	-7.9900000e+01	-8.0188750e+01	
1.3100000e+00	-8.0131250e+01	-7.9951250e+01	
1.3200000e+00	-8.0015625e+01	-7.9970000e+01	
1.3300000e+00	-7.9650000e+01	-8.0060625e+01	
1.3400000e+00	-7.9778125e+01	-7.9932500e+01	
1.3500000e+00	-7.9837500e+01	-7.9763750e+01	
1.3600000e+00	-7.9906250e+01	-8.0016875e+01	
1.3700000e+00	-7.9937500e+01	-8.0088750e+01	
1.3800000e+00	-8.0031250e+01	-7.9973125e+01	
1.3900000e+00	-8.0075000e+01	-7.9851250e+01	
1.4000000e+00	-7.9959375e+01	-7.9929375e+01	
1.4100000e+00	-7.9975000e+01	-7.9698125e+01	
1.4200000e+00	-8.0265625e+01	-7.9466875e+01	
1.4300000e+00	-8.0237500e+01	-7.9766875e+01	
1.4400000e+00	-7.9834375e+01	-8.0091875e+01	
1.4500000e+00	-7.9825000e+01	-7.9957500e+01	
1.4600000e+00	-8.0112500e+01	-7.9645000e+01	
1.4700000e+00	-8.0103125e+01	-7.9757500e+01	
1.4800000e+00	-7.9915625e+01	-7.9773125e+01	
1.4900000e+00	-7.9993750e+01	-7.9485625e+01	
1.5000000e+00	-8.0118750e+01	-7.9460625e+01	
1.5100000e+00	-7.9996875e+01	-7.9945000e+01	
