5000 3
1.0000000e-02	-7.8500695e+01	-7.8611805e+01	
2.0000000e-02	-7.8453820e+01	-7.8630555e+01	
3.0000000e-02	-7.8628820e+01	-7.8846180e+01	
4.0000000e-02	-7.8472570e+01	-7.8730555e+01	
5.0000000e-02	-7.8341320e+01	-7.8214930e+01	
6.0000000e-02	-7.8725695e+01	-7.8114930e+01	
7.0000000e-02	-7.8825695e+01	-7.8277430e+01	
8.0000000e-02	-7.8425695e+01	-7.8143055e+01	
9.0000000e-02	-7.8344445e+01	-7.8171180e+01	
1.0000000e-01	-7.8572570e+01	-7.8474305e+01	
1.1000000e-01	-7.8788195e+01	-7.8827430e+01	
1.2000000e-01	-7.8503820e+01	-7.8661805e+01	
1.3000000e-01	-7.8275695e+01	-7.8414930e+01	
1.4000000e-01	-7.8381945e+01	-7.8586805e+01	
1.5000000e-01	-7.8453820e+01	-7.8724305e+01	
1.6000000e-01	-7.8300695e+01	-7.8493055e+01	
1.7000000e-01	-7.8731945e+01	-7.8499305e+01	
1.8000000e-01	-7.8960070e+01	-7.8946180e+01	
1.9000000e-01	-7.8841320e+01	-7.8830555e+01	
2.0000000e-01	-7.8347570e+01	-7.8483680e+01	
2.1000000e-01	-7.8385070e+01	-7.8371180e+01	
2.2000000e-01	-7.8506945e+01	-7.8414930e+01	
2.3000000e-01	-7.8553820e+01	-7.8255555e+01	
2.4000000e-01	-7.8550695e+01	-7.8174305e+01	
2.5000000e-01	-7.8806945e+01	-7.8396180e+01	
2.6000000e-01	-7.9019445e+01	-7.8630555e+01	
2.7000000e-01	-7.8835070e+01	-7.8443055e+01	
2.8000000e-01	-7.8603820e+01	-7.8196180e+01	
2.9000000e-01	-7.8531945e+01	-7.8449305e+01	
3.0000000e-01	-7.8306945e+01	-7.8746180e+01	
3.1000000e-01	-7.8394445e+01	-7.8839930e+01	
3.2000000e-01	-7.8822570e+01	-7.8764930e+01	
3.3000000e-01	-7.8888195e+01	-7.8474305e+01	
3.4000000e-01	-7.8635070e+01	-7.8180555e+01	
3.5000000e-01	-7.8188195e+01	-7.8096180e+01	
3.6000000e-01	-7.8269445e+01	-7.8427430e+01	
3.7000000e-01	-7.8628820e+01	-7.8711805e+01	
3.8000000e-01	-7.8494445e+01	-7.8646180e+01	
3.9000000e-01	-7.8338195e+01	-7.8714930e+01	
4.0000000e-01	-7.8453820e+01	-7.8768055e+01	
4.1000000e-01	-7.8653820e+01	-7.8768055e+01	
4.2000000e-01	-7.8435070e+01	-7.8555555e+01	
4.3000000e-01	-7.8441320e+01	-7.8736805e+01	
4.4000000e-01	-7.8769445e+01	-7.8968055e+01	
4.5000000e-01	-7.9072570e+01	-7.8827430e+01	
4.6000000e-01	-7.8731945e+01	-7.8593055e+01	
4.7000000e-01	-7.8525695e+01	-7.8755555e+01	
4.8000000e-01	-7.8741320e+01	-7.9158680e+01	
4.9000000e-01	-7.8803820e+01	-7.8839930e+01	
5.0000000e-01	-7.8472570e+01	-7.8386805e+01	
5.1000000e-01	-7.8616320e+01	-7.8418055e+01	
5.2000000e-01	-7.8856945e+01	-7.8636805e+01	
5.3000000e-01	-7.8788195e+01	-7.8464930e+01	
5.4000000e-01	-7.8213195e+01	-7.8480555e+01	
5.5000000e-01	-7.8441320e+01	-7.8505555e+01	
5.6000000e-01	-7.8688195e+01	-7.8308680e+01	
5.7000000e-01	-7.8606945e+01	-7.8018055e+01	
5.8000000e-01	-7.8519445e+01	-7.8174305e+01	
5.9000000e-01	-7.8753820e+01	-7.8358680e+01	
6.0000000e-01	-7.8810070e+01	-7.8324305e+01	
6.1000000e-01	-7.8553820e+01	-7.8214930e+01	
6.2000000e-01	-7.8328820e+01	-7.8414930e+01	
6.3000000e-01	-7.8631945e+01	-7.8693055e+01	
6.4000000e-01	-7.8803820e+01	-7.8636805e+01	
6.5000000e-01	-7.8744445e+01	-7.8639930e+01	
6.6000000e-01	-7.8706945e+01	-7.8933680e+01	
6.7000000e-01	-7.8863195e+01	-7.9105555e+01	
6.8000000e-01	-7.8578820e+01	-7.8808680e+01	
6.9000000e-01	-7.8231945e+01	-7.8452430e+01	
7.0000000e-01	-7.8235070e+01	-7.8602430e+01	
7.1000000e-01	-7.8406945e+01	-7.8593055e+01	
7.2000000e-01	-7.8338195e+01	-7.8480555e+01	
7.3000000e-01	-7.8494445e+01	-7.8577430e+01	
7.4000000e-01	-7.8856945e+01	-7.8624305e+01	
7.5000000e-01	-7.9028820e+01	-7.8264930e+01	
7.6000000e-01	-7.8535070e+01	-7.8161805e+01	
7.7000000e-01	-7.8303820e+01	-7.8283680e+01	
7.8000000e-01	-7.8606945e+01	-7.8380555e+01	
7.9000000e-01	-7.8825695e+01	-7.8333680e+01	
8.0000000e-01	-7.8600695e+01	-7.8630555e+01	
8.1000000e-01	-7.8566320e+01	-7.8964930e+01	
8.2000000e-01	-7.8828820e+01	-7.9130555e+01	
8.3000000e-01	-7.8800695e+01	-7.8843055e+01	
8.4000000e-01	-7.8478820e+01	-7.8752430e+01	
8.5000000e-01	-7.8488195e+01	-7.8743055e+01	
8.6000000e-01	-7.8713195e+01	-7.8271180e+01	
8.7000000e-01	-7.8688195e+01	-7.8027430e+01	
8.8000000e-01	-7.8281945e+01	-7.8524305e+01	
8.9000000e-01	-7.8419445e+01	-7.8864930e+01	
9.0000000e-01	-7.8575695e+01	-7.8768055e+01	
9.1000000e-01	-7.8419445e+01	-7.8774305e+01	
9.2000000e-01	-7.8475695e+01	-7.8802430e+01	
9.3000000e-01	-7.8747570e+01	-7.8718055e+01	
9.4000000e-01	-7.8688195e+01	-7.8411805e+01	
9.5000000e-01	-7.8303820e+01	-7.8580555e+01	
9.6000000e-01	-7.8403820e+01	-7.8880555e+01	
9.7000000e-01	-7.8872570e+01	-7.9089930e+01	
9.8000000e-01	-7.8953820e+01	-7.9139930e+01	
9.9000000e-01	-7.8563195e+01	-7.9046180e+01	
1.0000000e+00	-7.8506945e+01	-7.8914930e+01	
1.0100000e+00	-7.8694445e+01	-7.8718055e+01	
1.0200000e+00	-7.8610070e+01	-7.8743055e+01	
1.0300000e+00	-7.8310070e+01	-7.9005555e+01	
1.0400000e+00	-7.8547570e+01	-7.9005555e+01	
1.0500000e+00	-7.8578820e+01	-7.8680555e+01	
1.0600000e+00	-7.8097570e+01	-7.8724305e+01	
1.0700000e+00	-7.7981945e+01	-7.8946180e+01	
1.0800000e+00	-7.8500695e+01	-7.8793055e+01	
1.0900000e+00	-7.8847570e+01	-7.8574305e+01	
1.1000000e+00	-7.8600695e+01	-7.8502430e+01	
1.1100000e+00	-7.8331945e+01	-7.8702430e+01	
1.1200000e+00	-7.8403820e+01	-7.8846180e+01	
